"device_id","timestamp","sensor_type","value","unit"
"humidity_sensor_001","2024-11-13T00:37:18.591016+00:00","humidity","49.84","Percent"
"humidity_sensor_001","2024-11-13T00:37:12.848486+00:00","humidity","38.55","Percent"
"humidity_sensor_001","2024-11-13T00:37:21.104783+00:00","humidity","61.08","Percent"
"temp_sensor_001","2024-11-13T00:37:17.877169+00:00","temperature","24.78","Celsius"
"temp_sensor_001","2024-11-13T00:37:22.737736+00:00","temperature","19.07","Celsius"
"temp_sensor_001","2024-11-13T00:37:27.499069+00:00","temperature","21.64","Celsius"
"temp_sensor_001","2024-11-13T00:37:20.419606+00:00","temperature","19","Celsius"
"energy_sensor_001","2024-11-13T00:37:26.068146+00:00","energy","4.54","kWh"
"energy_sensor_001","2024-11-13T00:37:31.173604+00:00","energy","4.42","kWh"
"energy_sensor_001","2024-11-13T00:37:23.688455+00:00","energy","0.92","kWh"
"energy_sensor_001","2024-11-13T00:37:28.748211+00:00","energy","4.43","kWh"
"energy_sensor_001","2024-11-13T00:37:33.474872+00:00","energy","1.27","kWh"
"temp_sensor_001","2024-11-13T00:37:35.160314+00:00","temperature","23.51","Celsius"
"humidity_sensor_001","2024-11-13T00:37:36.455350+00:00","humidity","67.08","Percent"
"humidity_sensor_001","2024-11-13T00:37:41.014228+00:00","humidity","60.64","Percent"
"humidity_sensor_001","2024-11-13T00:37:38.770213+00:00","humidity","43.92","Percent"
"humidity_sensor_001","2024-11-13T00:37:43.583638+00:00","humidity","52.53","Percent"
"temp_sensor_001","2024-11-13T00:37:39.949714+00:00","temperature","22.94","Celsius"
"energy_sensor_001","2024-11-13T00:37:48.501035+00:00","energy","3.5","kWh"
"energy_sensor_001","2024-11-13T00:37:53.922290+00:00","energy","2.16","kWh"
"energy_sensor_001","2024-11-13T00:37:51.190584+00:00","energy","4.44","kWh"
"energy_sensor_001","2024-11-13T00:37:56.676185+00:00","energy","2.46","kWh"
"temp_sensor_001","2024-11-13T00:37:54.287671+00:00","temperature","24.25","Celsius"
"temp_sensor_001","2024-11-13T00:37:59.436295+00:00","temperature","22.25","Celsius"
"humidity_sensor_001","2024-11-13T00:37:59.744343+00:00","humidity","46.37","Percent"
"humidity_sensor_001","2024-11-13T00:38:05.131702+00:00","humidity","68.91","Percent"
"humidity_sensor_001","2024-11-13T00:37:57.369920+00:00","humidity","56.61","Percent"
"humidity_sensor_001","2024-11-13T00:38:02.395981+00:00","humidity","62.94","Percent"
"humidity_sensor_001","2024-11-13T00:38:07.553846+00:00","humidity","36.8","Percent"
"temp_sensor_001","2024-11-13T00:38:07.285055+00:00","temperature","23.52","Celsius"
"temp_sensor_001","2024-11-13T00:38:11.973805+00:00","temperature","19.56","Celsius"
"temp_sensor_001","2024-11-13T00:38:04.806470+00:00","temperature","18.38","Celsius"
"temp_sensor_001","2024-11-13T00:38:09.692962+00:00","temperature","22.49","Celsius"
"energy_sensor_001","2024-11-13T00:38:10.844525+00:00","energy","3.93","kWh"
"energy_sensor_001","2024-11-13T00:38:15.663589+00:00","energy","2.55","kWh"
"energy_sensor_001","2024-11-13T00:38:20.487726+00:00","energy","2.13","kWh"
"energy_sensor_001","2024-11-13T00:38:13.314682+00:00","energy","3.97","kWh"
"energy_sensor_001","2024-11-13T00:38:18.171574+00:00","energy","1.26","kWh"
"temp_sensor_001","2024-11-13T00:38:14.272246+00:00","temperature","18.67","Celsius"
"temp_sensor_001","2024-11-13T00:38:19.323280+00:00","temperature","22.11","Celsius"
"temp_sensor_001","2024-11-13T00:38:24.354087+00:00","temperature","20.76","Celsius"
"energy_sensor_001","2024-11-13T00:38:22.804886+00:00","energy","1.68","kWh"
"energy_sensor_001","2024-11-13T00:38:27.575384+00:00","energy","2.4","kWh"
"energy_sensor_001","2024-11-13T00:38:32.329904+00:00","energy","4.43","kWh"
"energy_sensor_001","2024-11-13T00:38:25.148848+00:00","energy","1.75","kWh"
"energy_sensor_001","2024-11-13T00:38:29.970436+00:00","energy","0.56","kWh"
"temp_sensor_001","2024-11-13T00:38:34.232990+00:00","temperature","19.35","Celsius"
"energy_sensor_001","2024-11-13T00:38:37.474971+00:00","energy","2.09","kWh"
"energy_sensor_001","2024-11-13T00:38:43.940963+00:00","energy","0.76","kWh"
"energy_sensor_001","2024-11-13T00:38:34.868067+00:00","energy","2.23","kWh"
"energy_sensor_001","2024-11-13T00:38:40.766732+00:00","energy","2.85","kWh"
"temp_sensor_001","2024-11-13T00:38:48.042140+00:00","temperature","23.11","Celsius"
"temp_sensor_001","2024-11-13T00:38:40.139611+00:00","temperature","19.21","Celsius"
"temp_sensor_001","2024-11-13T00:38:45.396107+00:00","temperature","19.22","Celsius"
"energy_sensor_001","2024-11-13T00:38:48.857094+00:00","energy","1.26","kWh"
"energy_sensor_001","2024-11-13T00:38:54.275614+00:00","energy","4.13","kWh"
"energy_sensor_001","2024-11-13T00:38:46.482639+00:00","energy","1.02","kWh"
"energy_sensor_001","2024-11-13T00:38:51.262484+00:00","energy","3.27","kWh"
"temp_sensor_001","2024-11-13T00:38:58.481158+00:00","temperature","24.9","Celsius"
"energy_sensor_001","2024-11-13T00:38:59.345228+00:00","energy","2.63","kWh"
"energy_sensor_001","2024-11-13T00:39:04.335833+00:00","energy","1.63","kWh"
"energy_sensor_001","2024-11-13T00:38:56.815564+00:00","energy","2.09","kWh"
"energy_sensor_001","2024-11-13T00:39:01.974456+00:00","energy","3.38","kWh"
"energy_sensor_001","2024-11-13T00:39:06.911655+00:00","energy","1.2","kWh"
"humidity_sensor_001","2024-11-13T00:39:09.603547+00:00","humidity","64","Percent"
"humidity_sensor_001","2024-11-13T00:39:14.711368+00:00","humidity","46.32","Percent"
"humidity_sensor_001","2024-11-13T00:39:07.044339+00:00","humidity","65.43","Percent"
"humidity_sensor_001","2024-11-13T00:39:12.131604+00:00","humidity","69.28","Percent"
"humidity_sensor_001","2024-11-13T00:39:20.383651+00:00","humidity","61.11","Percent"
"humidity_sensor_001","2024-11-13T00:39:25.396545+00:00","humidity","52.6","Percent"
"humidity_sensor_001","2024-11-13T00:39:17.893730+00:00","humidity","45.6","Percent"
"humidity_sensor_001","2024-11-13T00:39:22.864158+00:00","humidity","50.94","Percent"
"humidity_sensor_001","2024-11-13T00:39:27.992803+00:00","humidity","56.36","Percent"
"energy_sensor_001","2024-11-13T00:39:25.108515+00:00","energy","1.83","kWh"
"temp_sensor_001","2024-11-13T00:39:25.358584+00:00","temperature","23.32","Celsius"
"temp_sensor_001","2024-11-13T00:39:30.720573+00:00","temperature","22.74","Celsius"
"temp_sensor_001","2024-11-13T00:39:28.004595+00:00","temperature","19.48","Celsius"
"temp_sensor_001","2024-11-13T00:39:33.285242+00:00","temperature","19.85","Celsius"
"energy_sensor_001","2024-11-13T00:39:32.900151+00:00","energy","0.95","kWh"
"energy_sensor_001","2024-11-13T00:39:38.527881+00:00","energy","0.6","kWh"
"energy_sensor_001","2024-11-13T00:39:30.320394+00:00","energy","4.33","kWh"
"energy_sensor_001","2024-11-13T00:39:35.416216+00:00","energy","2.35","kWh"
"humidity_sensor_001","2024-11-13T00:39:41.594453+00:00","humidity","51.5","Percent"
"humidity_sensor_001","2024-11-13T00:39:47.291952+00:00","humidity","38.9","Percent"
"humidity_sensor_001","2024-11-13T00:39:44.388975+00:00","humidity","44.51","Percent"
"humidity_sensor_001","2024-11-13T00:39:50.067395+00:00","humidity","57.61","Percent"
"energy_sensor_001","2024-11-13T00:39:52.879017+00:00","energy","2.34","kWh"
"humidity_sensor_001","2024-11-13T00:39:53.227897+00:00","humidity","43.42","Percent"
"humidity_sensor_001","2024-11-13T00:39:58.522514+00:00","humidity","45.79","Percent"
"humidity_sensor_001","2024-11-13T00:39:55.924592+00:00","humidity","67.61","Percent"
"humidity_sensor_001","2024-11-13T00:40:01.485905+00:00","humidity","61.09","Percent"
"energy_sensor_001","2024-11-13T00:40:01.512968+00:00","energy","1.12","kWh"
"humidity_sensor_001","2024-11-13T00:40:04.478740+00:00","humidity","46.15","Percent"
"humidity_sensor_001","2024-11-13T00:40:10.217997+00:00","humidity","42.81","Percent"
"humidity_sensor_001","2024-11-13T00:40:07.328528+00:00","humidity","45.9","Percent"
"humidity_sensor_001","2024-11-13T00:40:12.979495+00:00","humidity","61.55","Percent"
"energy_sensor_001","2024-11-13T00:40:10.223889+00:00","energy","3.89","kWh"
"energy_sensor_001","2024-11-13T00:40:15.816787+00:00","energy","4.11","kWh"
"humidity_sensor_001","2024-11-13T00:40:15.848059+00:00","humidity","41.92","Percent"
"humidity_sensor_001","2024-11-13T00:40:21.420900+00:00","humidity","63.26","Percent"
"humidity_sensor_001","2024-11-13T00:40:18.637376+00:00","humidity","65.78","Percent"
"humidity_sensor_001","2024-11-13T00:40:24.288042+00:00","humidity","51.06","Percent"
"energy_sensor_001","2024-11-13T00:40:24.402498+00:00","energy","1.04","kWh"
"humidity_sensor_001","2024-11-13T00:40:29.773215+00:00","humidity","44.8","Percent"
"humidity_sensor_001","2024-11-13T00:40:36.100313+00:00","humidity","40.6","Percent"
"humidity_sensor_001","2024-11-13T00:40:27.069077+00:00","humidity","66.8","Percent"
"humidity_sensor_001","2024-11-13T00:40:33.233864+00:00","humidity","65.04","Percent"
"humidity_sensor_001","2024-11-13T00:40:38.677520+00:00","humidity","65.63","Percent"
"humidity_sensor_001","2024-11-13T00:40:43.292955+00:00","humidity","61.58","Percent"
"humidity_sensor_001","2024-11-13T00:40:48.025650+00:00","humidity","58.45","Percent"
"humidity_sensor_001","2024-11-13T00:40:41.018061+00:00","humidity","69.75","Percent"
"humidity_sensor_001","2024-11-13T00:40:45.697851+00:00","humidity","48.99","Percent"
"energy_sensor_001","2024-11-13T00:40:49.981454+00:00","energy","2.55","kWh"
"energy_sensor_001","2024-11-13T00:40:42.412080+00:00","energy","2.51","kWh"
"energy_sensor_001","2024-11-13T00:40:47.452620+00:00","energy","4.62","kWh"
"temp_sensor_001","2024-11-13T00:40:47.614915+00:00","temperature","23.37","Celsius"
"temp_sensor_001","2024-11-13T00:40:52.821080+00:00","temperature","19.61","Celsius"
"temp_sensor_001","2024-11-13T00:40:45.092754+00:00","temperature","19.46","Celsius"
"temp_sensor_001","2024-11-13T00:40:50.097552+00:00","temperature","21.22","Celsius"
"energy_sensor_001","2024-11-13T00:40:55.491645+00:00","energy","2.16","kWh"
"energy_sensor_001","2024-11-13T00:41:01.012060+00:00","energy","4.23","kWh"
"energy_sensor_001","2024-11-13T00:40:52.784917+00:00","energy","0.52","kWh"
"humidity_sensor_001","2024-11-13T00:41:01.028364+00:00","humidity","51.85","Percent"
"humidity_sensor_001","2024-11-13T00:41:06.729622+00:00","humidity","33.18","Percent"
"humidity_sensor_001","2024-11-13T00:41:11.999020+00:00","humidity","67.68","Percent"
"humidity_sensor_001","2024-11-13T00:41:03.789857+00:00","humidity","36.54","Percent"
"humidity_sensor_001","2024-11-13T00:41:09.463436+00:00","humidity","55.61","Percent"
"energy_sensor_001","2024-11-13T00:41:09.757451+00:00","energy","2.75","kWh"
"temp_sensor_001","2024-11-13T00:41:12.121708+00:00","temperature","20.01","Celsius"
"temp_sensor_001","2024-11-13T00:41:17.553075+00:00","temperature","20.92","Celsius"
"temp_sensor_001","2024-11-13T00:41:09.349932+00:00","temperature","18.63","Celsius"
"temp_sensor_001","2024-11-13T00:41:15.048097+00:00","temperature","19.58","Celsius"
"energy_sensor_001","2024-11-13T00:41:15.010720+00:00","energy","4.38","kWh"
"energy_sensor_001","2024-11-13T00:41:20.114691+00:00","energy","2.26","kWh"
"energy_sensor_001","2024-11-13T00:41:17.651848+00:00","energy","3.38","kWh"
"humidity_sensor_001","2024-11-13T00:41:25.227935+00:00","humidity","52.98","Percent"
"humidity_sensor_001","2024-11-13T00:41:30.653228+00:00","humidity","41.07","Percent"
"humidity_sensor_001","2024-11-13T00:41:27.969925+00:00","humidity","41.38","Percent"
"humidity_sensor_001","2024-11-13T00:41:33.466653+00:00","humidity","33.88","Percent"
"energy_sensor_001","2024-11-13T00:41:31.115734+00:00","energy","1.27","kWh"
"energy_sensor_001","2024-11-13T00:41:36.424245+00:00","energy","2.97","kWh"
"temp_sensor_001","2024-11-13T00:41:30.680319+00:00","temperature","24.4","Celsius"
"temp_sensor_001","2024-11-13T00:41:36.332475+00:00","temperature","21.9","Celsius"
"temp_sensor_001","2024-11-13T00:41:33.458901+00:00","temperature","21.11","Celsius"
"temp_sensor_001","2024-11-13T00:41:39.155708+00:00","temperature","20.77","Celsius"
"energy_sensor_001","2024-11-13T00:41:39.167941+00:00","energy","4.11","kWh"
"energy_sensor_001","2024-11-13T00:41:45.009001+00:00","energy","3.24","kWh"
"humidity_sensor_001","2024-11-13T00:41:50.155369+00:00","humidity","32.42","Percent"
"humidity_sensor_001","2024-11-13T00:41:55.443281+00:00","humidity","48.12","Percent"
"humidity_sensor_001","2024-11-13T00:41:47.576007+00:00","humidity","67.66","Percent"
"humidity_sensor_001","2024-11-13T00:41:52.719559+00:00","humidity","69.82","Percent"
"energy_sensor_001","2024-11-13T00:41:58.153021+00:00","energy","2.32","kWh"
"temp_sensor_001","2024-11-13T00:41:52.724230+00:00","temperature","22.56","Celsius"
"temp_sensor_001","2024-11-13T00:41:58.193120+00:00","temperature","21.96","Celsius"
"temp_sensor_001","2024-11-13T00:42:04.038782+00:00","temperature","19.83","Celsius"
"temp_sensor_001","2024-11-13T00:41:55.524832+00:00","temperature","20.03","Celsius"
"temp_sensor_001","2024-11-13T00:42:00.905782+00:00","temperature","24.71","Celsius"
"energy_sensor_001","2024-11-13T00:42:00.919759+00:00","energy","0.7","kWh"
"energy_sensor_001","2024-11-13T00:42:06.871601+00:00","energy","4.5","kWh"
"energy_sensor_001","2024-11-13T00:42:04.073523+00:00","energy","4.89","kWh"
"humidity_sensor_001","2024-11-13T00:42:12.653573+00:00","humidity","44.43","Percent"
"humidity_sensor_001","2024-11-13T00:42:18.137546+00:00","humidity","44.36","Percent"
"humidity_sensor_001","2024-11-13T00:42:10.076622+00:00","humidity","30.6","Percent"
"humidity_sensor_001","2024-11-13T00:42:15.406037+00:00","humidity","37.8","Percent"
"energy_sensor_001","2024-11-13T00:42:12.532495+00:00","energy","4.39","kWh"
"energy_sensor_001","2024-11-13T00:42:18.189533+00:00","energy","0.87","kWh"
"energy_sensor_001","2024-11-13T00:42:15.408580+00:00","energy","2.32","kWh"
"energy_sensor_001","2024-11-13T00:42:20.995444+00:00","energy","2.33","kWh"
"humidity_sensor_001","2024-11-13T00:42:24.050161+00:00","humidity","40.19","Percent"
"humidity_sensor_001","2024-11-13T00:42:29.315700+00:00","humidity","58.91","Percent"
"humidity_sensor_001","2024-11-13T00:42:21.031788+00:00","humidity","52.01","Percent"
"temp_sensor_001","2024-11-13T00:42:26.803680+00:00","temperature","19.45","Celsius"
"temp_sensor_001","2024-11-13T00:42:33.861257+00:00","temperature","18.4","Celsius"
"temp_sensor_001","2024-11-13T00:42:30.354611+00:00","temperature","18.27","Celsius"
"temp_sensor_001","2024-11-13T00:42:37.049122+00:00","temperature","21.76","Celsius"
"humidity_sensor_001","2024-11-13T00:42:39.799893+00:00","humidity","61.9","Percent"
"energy_sensor_001","2024-11-13T00:42:35.452543+00:00","energy","4.47","kWh"
"energy_sensor_001","2024-11-13T00:42:41.097479+00:00","energy","1.93","kWh"
"energy_sensor_001","2024-11-13T00:42:38.174320+00:00","energy","2.08","kWh"
"energy_sensor_001","2024-11-13T00:42:43.504148+00:00","energy","4.99","kWh"
"humidity_sensor_001","2024-11-13T00:42:45.114653+00:00","humidity","43.05","Percent"
"humidity_sensor_001","2024-11-13T00:42:50.524346+00:00","humidity","62.18","Percent"
"humidity_sensor_001","2024-11-13T00:42:47.711698+00:00","humidity","63.57","Percent"
"humidity_sensor_001","2024-11-13T00:42:53.257882+00:00","humidity","41.6","Percent"
"temp_sensor_001","2024-11-13T00:42:50.520798+00:00","temperature","19.02","Celsius"
"temp_sensor_001","2024-11-13T00:42:56.100584+00:00","temperature","18.58","Celsius"
"temp_sensor_001","2024-11-13T00:42:53.263045+00:00","temperature","21.11","Celsius"
"temp_sensor_001","2024-11-13T00:42:58.767928+00:00","temperature","18.85","Celsius"
"temp_sensor_001","2024-11-13T00:43:04.813052+00:00","temperature","22.89","Celsius"
"temp_sensor_001","2024-11-13T00:43:10.249717+00:00","temperature","18.38","Celsius"
"temp_sensor_001","2024-11-13T00:43:01.794725+00:00","temperature","23.81","Celsius"
"temp_sensor_001","2024-11-13T00:43:07.433368+00:00","temperature","19.27","Celsius"
"energy_sensor_001","2024-11-13T00:43:13.117204+00:00","energy","3.2","kWh"
"energy_sensor_001","2024-11-13T00:43:19.003536+00:00","energy","1.77","kWh"
"energy_sensor_001","2024-11-13T00:43:10.373719+00:00","energy","3.77","kWh"
"energy_sensor_001","2024-11-13T00:43:15.853678+00:00","energy","1.85","kWh"
"energy_sensor_001","2024-11-12T23:46:59.539476+00:00","energy","0.8","kWh"
"energy_sensor_001","2024-11-12T23:47:06.782168+00:00","energy","1.86","kWh"
"energy_sensor_001","2024-11-12T23:47:11.646619+00:00","energy","2.81","kWh"
"energy_sensor_001","2024-11-12T23:47:16.598979+00:00","energy","3.22","kWh"
"energy_sensor_001","2024-11-12T23:47:21.754674+00:00","energy","1.12","kWh"
"energy_sensor_001","2024-11-12T23:47:26.413362+00:00","energy","2.95","kWh"
"energy_sensor_001","2024-11-12T23:47:31.486443+00:00","energy","3.17","kWh"
"energy_sensor_001","2024-11-12T23:47:36.981935+00:00","energy","4.51","kWh"
"energy_sensor_001","2024-11-12T23:47:39.423375+00:00","energy","3.22","kWh"
"energy_sensor_001","2024-11-12T23:47:44.322451+00:00","energy","4.38","kWh"
"energy_sensor_001","2024-11-12T23:47:49.180602+00:00","energy","3.63","kWh"
"energy_sensor_001","2024-11-12T23:47:54.350377+00:00","energy","2.91","kWh"
"energy_sensor_001","2024-11-12T23:48:00.076791+00:00","energy","4.25","kWh"
"energy_sensor_001","2024-11-12T23:48:04.890022+00:00","energy","3.08","kWh"
"energy_sensor_001","2024-11-12T23:48:09.708823+00:00","energy","4.49","kWh"
"energy_sensor_001","2024-11-12T23:48:14.494705+00:00","energy","2.92","kWh"
"energy_sensor_001","2024-11-12T23:48:19.274202+00:00","energy","0.88","kWh"
"energy_sensor_001","2024-11-12T23:48:26.301049+00:00","energy","2.07","kWh"
"energy_sensor_001","2024-11-12T23:48:31.039035+00:00","energy","2.37","kWh"
"energy_sensor_001","2024-11-12T23:48:36.468197+00:00","energy","3.09","kWh"
"energy_sensor_001","2024-11-12T23:48:41.043912+00:00","energy","2.06","kWh"
"energy_sensor_001","2024-11-12T23:48:46.169682+00:00","energy","3.87","kWh"
